"","State","Real_Openness","Water_Use","Constructed_Openness","Income","Precipitation","Temperature","Population","Area","Latitude","Longitude","Income2","Is.DC","Tot_Employment","Agri_Employment","Housing_units","Median_Income","Real_Openness_next_yr","Water_Use_next_yr","Constructed_Openness_next_yr","Income_next_yr","Precipitation_next_yr","Temperature_next_yr","Population_next_yr","Area_next_yr","Latitude_next_yr","Longitude_next_yr","Income2_next_yr","Is.DC_next_yr","Tot_Employment_next_yr","Agri_Employment_next_yr","Housing_units_next_yr","Median_Income_next_yr","same_yr_Irrigated_area","next_yr_Irrigated_area","next_yr_Irrigated_water","next_yr_Irrigated_water_gw","next_yr_Irrigated_water_sw","next_yr_irrigated_area_gravity","next_yr_irrigated_area_sprinkler","next_yr_irrigated_area_drip","next_yr_Irrigated_area_gw","next_yr_Irrigated_area_sw","palmer_z","next_yr_gravity_percent","next_yr_sprinkler_percent","next_yr_drip_percent","next_yr_sprinkler_rel","next_yr_drip_rel"
"37",41,0.855373947498762,7.5595510801307,0.317483902922239,10.1662748044549,3.68953560804785,3.87196121146555,15.1763211999015,26.2392236404128,44.49389908,-121.4848871,103.353143399694,0,14.3683129012989,10.9281303210041,14.3358097652941,10.1041809750127,0.867387033398821,7.5595510801307,0.502209845923188,10.2053683443877,3.12161884315418,3.86367893233529,15.1841665231489,26.2392236404128,44.49389908,-121.4848871,104.149543044631,0,14.3952756917935,11.0700232521332,14.3367460109583,10.1183569673981,14.3039279828788,14.2564541293248,14.904271480882,13.6011124380172,13.3609795035598,13.2560740039655,13.9474524379827,11.3557569025796,509516.9921,347579.7483,-0.71,0.367739627441733,0.734179528276453,0.0549848697667506,1.99646563353519,0.1495211983252
"38",42,0.822071484476911,2.29315072900708,0.434646490999217,10.2318556102593,3.77206326880299,3.94744956390962,16.3621029134788,25.4758382689323,40.82029613,-77.61765701,104.690869229195,0,15.5957500934902,11.3648082140173,15.5334018980688,10.1609938824778,0.824419514740412,2.29315072900708,0.460485428779868,10.2628040046183,3.7328804118919,3.89176968989128,16.3629068344635,25.4758382689323,40.82029613,-77.61765701,105.32514603721,0,15.6052281105655,11.401368010108,15.5320711525285,10.1814980052912,10.5710604819766,10.0869334769918,9.15175741454389,NA,NA,7.09506437728713,9.37881652194808,9.45414892373398,11498.60193,10571.45439,0.16,0.0501935322761893,0.492570857784992,0.531110833645482,9.8134328358209,10.5812603648425
"39",44,1.33846153846154,-0.0183167317858978,1.31282051282051,10.2883757336555,3.71504058034916,3.96787765478086,13.8645787787105,21.7082461694189,41.62991248,-71.4697877,105.850675236871,0,13.1476431346647,7.64730883235624,13.0446569385283,10.1976485910856,1.34871794871795,-0.0183167317858978,1.77808178645669,10.333580230469,3.76283378587629,3.92501236977712,13.865738735316,21.7082461694189,41.62991248,-71.4697877,106.78288037954,0,13.1525821559883,7.43955930913332,13.0425796361961,10.2167642696494,8.28248300373056,8.02027047281924,7.69530313496357,5.24410908930206,7.47843438722045,5.09375020080676,7.84463264446468,6.25190388316589,461.7456469,2342.701648,0.97,0.0535831689677844,0.838921761998685,0.170611439842209,15.6564417177914,3.1840490797546
"40",45,1.05167958656331,3.82133542492966,0.752799310938846,10.0603203465629,3.77826750906569,4.16668984132817,15.3681078178317,25.078256940065,33.95498444,-80.98041638,101.210045475468,0,14.5124350953207,9.92676452944062,14.5841213627948,10.0190904356082,1.05340223944875,3.82133542492966,0.75029594887352,10.0726816534226,4.03172707418499,4.13230189575631,15.378870814051,25.078256940065,33.95498444,-80.98041638,101.458915691196,0,14.54822358442,9.89550578279447,14.5850556581742,10.0447266642289,11.9781614972653,11.8050501543692,11.2545950535666,10.9529866299357,9.82840571856365,8.62640627638955,11.5954174783364,10.4470320288648,101663.3556,33321.09485,0.39,0.0416420886005062,0.810882047682693,0.257169950794089,19.4726555495786,6.17572171418325
"41",46,0.385429262394196,4.88489064876918,0.149637243047158,10.1375710438887,2.68135949420026,3.89608703081012,13.6332138008628,25.9751412800484,44.28529801,-99.25822904,102.77034666989,0,12.9630932823711,10.3468904999847,12.8165091876522,10.1606846439752,0.385731559854897,4.88489064876918,0.163171945989242,10.1604526523258,3.21748882022182,3.78378042929638,13.6469463336139,25.9751412800484,44.28529801,-99.25822904,103.234798100155,0,12.9744571602744,10.2907547451092,12.8218175876408,10.1582460432196,12.8444415187247,12.8208906494833,12.5838753188216,11.8744478802126,10.0410385273054,10.8546433717364,12.7156845330162,5.0998664278242,240876.8658,33736.92148,1.1,0.139981182272403,0.900138969999784,0.000443406224990807,6.43042840035539,0.00316761308765017
"42",47,0.897226753670473,3.26714013651571,0.843936922240348,10.0728927173969,3.84763006750616,4.09999530433085,15.6805581276288,25.3941488542998,35.88471808,-86.10862377,101.463167696187,0,14.8534906414539,10.351181664862,14.8574847679828,10.0243768698116,0.90054347826087,3.26714013651571,0.699653138860906,10.1136674374585,4.14757921832195,4.04484434895246,15.6866937741184,25.3941488542998,35.88471808,-86.10862377,102.286269035508,0,14.8737976037106,10.1983934700772,14.8596659568586,10.0328038240062,11.8943847246115,11.8977251737014,10.9531896698342,10.8209311114498,8.75889002097383,9.03824633533766,11.8927308262978,9.00932517273497,126448.1318,17168.24381,-0.2,0.0572986143249939,0.995018103612555,0.0556652056733727,17.3654828364414,0.971493051431286
"43",48,0.567932489451477,7.82149724551169,0.350632911392405,10.140888975597,3.17596439691811,4.2157309098491,17.0758815459239,27.2404658023558,31.65818605,-98.65226965,102.837629215386,0,16.2777810146978,12.8896845091068,16.133460504711,10.135670128501,0.571308016877637,7.82149724551169,0.268324415015632,10.1783503075256,3.25380317162283,4.17603934830842,17.0906983963545,27.2404658023558,31.65818605,-98.65226965,103.598814982707,0,16.3066461011868,12.9624011766882,16.1433932512384,10.1567722607623,15.3171768280872,15.3178057008024,15.5732967488064,15.4338235699321,12.2361410266522,13.2373763577754,15.1968127288123,12.5427055835239,4062998.853,118171.9102,-1.2,0.124876585795996,0.886040186670175,0.0623432347422199,7.09532680624091,0.499238783194044
"44",49,0.925476603119584,7.0691358457909,0.651646447140381,10.0524677455474,2.36561836180755,3.93137509713076,14.864682921414,26.0862232819749,39.63565035,-111.6003276,101.052107775272,0,14.0877992580525,10.2443430258671,13.8122823529128,10.1283496263443,0.92987012987013,7.0691358457909,0.746208880822301,10.0961718963656,2.57691620290597,3.86684571054966,14.8805219394138,26.0862232819749,39.63565035,-111.6003276,101.932686960963,0,14.0987718732524,10.220303579713,13.821655638224,10.144628180552,13.9146832685829,13.9333878114042,14.6819595729812,13.3490307222989,12.4945581451479,13.2916419092263,13.4057873972034,8.67573421954479,279926.3664,168100,0.74,0.526372626223662,0.590019073758384,0.00520750933689803,1.12091519270548,0.00989319937523745
"45",50,0.695278969957082,-0.11176990084301,0.434907010014306,10.2687554708929,3.74553210585557,3.82600667212739,13.3471232218128,23.8960173592464,44.16028666,-72.68528623,105.447338920992,0,12.6945299534342,9.05660627203414,12.6886592757239,10.1781983607067,0.696709585121602,-0.11176990084301,0.339749646822024,10.2797298019674,3.84061258674173,3.76669807557107,13.3481115337879,23.8960173592464,44.16028666,-72.68528623,105.672844801457,0,12.6850948598075,8.9549318600747,12.6883012443985,10.1786161589163,8.1789193328484,7.7510451179718,6.81454289725996,5.60978149447593,6.15485809401642,5.17614973257383,7.45414107814668,6.53087762772588,402.4891944,1563.61206,1.23,0.0761617900172117,0.743115318416523,0.295180722891566,9.75706214689266,3.87570621468927
"46",51,1.05401459854015,3.10938903003976,0.586374695863747,10.3895183084839,3.69001306907962,4.05163411242822,15.9179196886511,25.3507648684176,37.56542632,-78.51268422,107.942090682321,0,15.1863912362651,10.612138919632,15.0388120537671,10.3196288006415,1.05693430656934,3.10938903003976,0.576904735385695,10.4086471546755,3.93906887639617,4.00860185976087,15.9269841757722,25.3507648684176,37.56542632,-78.51268422,108.339935590534,0,15.1984655997584,10.6848516331507,15.0429782823234,10.3272508889257,11.1367909777324,10.821776287073,10.1423075832353,8.51719480461494,9.86198275620977,5.08759633523238,10.6734568756974,9.03586793012563,7564.517129,38760.65098,-0.34,0.00323353293413174,0.862155688622754,0.167644710578842,266.62962962963,51.8456790123457
"47",53,1.14552605703048,7.04631837259042,0.297443461160275,10.3043085601506,3.9700470145102,3.85116381391489,15.7465988322988,25.8714461250492,47.23708702,-120.7324056,106.178774902794,0,14.9799386766635,11.3824522484973,14.8853031878237,10.2788026836934,1.15471512770138,7.04631837259042,0.599175012793346,10.3311054652854,3.57624636142628,3.85285456754856,15.7573274840579,25.8714461250492,47.23708702,-120.7324056,106.73174013485,0,14.98781651869,11.3341097555055,14.8899326078312,10.3012564540098,14.3062789740312,14.3000264973838,15.113663085187,13.8965986332045,13.1090175768609,12.0405433069416,14.1663251636156,12.4293481881332,516614.1098,234271.5787,-1.15,0.104404428020641,0.874851314133581,0.154019153757972,8.37944645375216,1.47521668072854
"48",54,2.49074074074074,-3.41580353405152,2.26851851851852,10.017262566795,3.79843289132761,3.99476072236122,14.4336178707522,24.8546861334505,38.81190905,-80.61919624,100.345549332112,0,13.5309090689724,10.6067088186675,13.6908539533647,9.9755291054011,2.5,-3.41580353405152,2.23311514139407,10.0501387528618,3.86265636143615,3.94654704047418,14.4330199814614,24.8546861334505,38.81190905,-80.61919624,101.005288951775,0,13.5309037520294,10.6173438121858,13.6870224266914,9.98266835041057,7.63240112660145,7.28138566357028,6.53087762772588,5.52146091786225,5.55295958492162,4.66343909411207,6.56807791141198,6.4393503711001,820.9802088,336.6767521,-0.55,0.0729525120440468,0.490020646937371,0.430832759807295,6.71698113207547,5.90566037735849
"49",55,0.685851926977688,4.92915043591228,0.262423935091278,10.2033698980692,3.36036040890473,3.85869043481376,15.5605972697343,25.6669918017591,44.40708334,-89.77145833,104.108757276825,0,14.8610082455495,11.1337127280061,14.7834920052438,10.191219623738,0.68711967545639,4.92915043591228,0.345278929879285,10.2200485845383,3.59885719532907,3.73213489085056,15.5634423047165,25.6669918017591,44.40708334,-89.77145833,104.449393070323,0,14.8709477384884,11.2104816386445,14.78379393962,10.1982817735937,12.9520992369297,13.0678712881126,12.8665623278452,12.6132779576047,11.1279190862291,8.99143781491923,13.1175538300514,8.23297179059344,428677.9578,41930.89853,-0.59,0.016967874242581,1.05093741485967,0.00794748702698935,61.9368932038835,0.468384366442619
"50",56,1.41216216216216,7.37450932153557,1.5472972972973,10.2332588162751,2.39311155723614,3.8020141043027,13.2645779617666,26.2505457913279,43.08797026,-107.1421614,104.719586000872,0,12.5736697251944,10.5133074705063,12.488265932119,10.1953359338573,1.41216216216216,7.37450932153557,1.51977750413825,10.2712161788079,2.79007022889688,3.72997852464509,13.275355672277,26.2505457913279,43.08797026,-107.1421614,105.497881791805,0,12.5953812710702,10.5597891969753,12.4892608858264,10.2988013095879,14.177170058335,14.1649582481079,14.5525444719309,11.9528815700193,12.9285859097626,13.8677927132677,13.0215746175493,6.45676965557216,137026.3604,320242,1.09,0.742921022869891,0.318738701134611,0.000449134305964109,0.429034434781948,0.000604551886591001
